grupo_edad,n_valido,peso_denominador,Diariamente,Fines de semana,Algunos días de la semana,No en últimos 30 días,Nunca
12–17,405,368999.5514554811,0.43351177264879187,14.41729115004548,6.147275443517404,27.929193948714428,51.07272768507388
18–25,3329,1673150.2386490186,0.09770449802898307,21.85356094285221,6.6458090417205735,41.70310967304808,29.699815844350162
26–35,4188,2004341.1169612394,0.16825778513699846,13.796183840405881,3.6403336987298864,48.918943082143635,33.476281593583614
36–45,2955,1466653.186832367,0.04907639384377777,9.916911718039803,2.2922570695333104,51.758822716494926,35.98293210208818
46–55,2173,1006859.7432091217,0.007020562583244859,10.35947128727023,3.719679758079624,48.46159137382861,37.452237018238286
56–65,1486,626907.1603968842,0.31779598959538,8.512706893666598,2.985883028950681,48.75827814295419,39.42533594483316
