codigo_original,n,porcentaje_total
,38058,76.48926762601495
1.0,10269,20.638716938660664
2.0,903,1.814856499718627
3.0,321,0.6451483238202428
4.0,144,0.2894123321810435
5.0,61,0.12259827960446981
