codigo,respuesta,n,peso,porcentaje_muestral,porcentaje_ponderado
1,Nunca,14665,7335396.410220281,55.62720479459849,56.63255678014014
2,Menos de una vez al mes,7554,3748579.2832663087,28.65379509160566,28.94071666101835
3,Mensualmente,3084,1374737.381154416,11.69821340515116,10.613590383136588
4,Semanalmente,1011,475432.0033314725,3.8349201532450783,3.670548722663625
5,A diario o casi a diario,49,18468.802234059312,0.18586655539961308,0.14258745304129156
