codigo_original,n,porcentaje_total
,23393,47.015435324382985
1.0,14665,29.473832301631965
2.0,7554,15.182088592330572
3.0,3084,6.198247447544015
4.0,1011,2.0319157488544093
5.0,49,0.09848058525604951
