codigo_original,n,porcentaje_total
,38058,76.48926762601495
1.0,10206,20.512099043331457
2.0,1199,2.409759626979661
3.0,208,0.41804003537261836
4.0,64,0.12862770319157488
5.0,21,0.04220596510973551
