grupo_edad,n_valido,peso_denominador,Diariamente,Fines de semana,Algunos días de la semana,No en últimos 30 días,Nunca
12–17,405,368999.55145548104,0.0,58.06902712482175,18.224609818482712,13.502986290495103,10.203376766200444
18–25,3329,1673150.238649019,1.1567205548041588,64.01827989509724,19.525393625864055,11.302314582284916,3.9972913419496248
26–35,4188,2004341.1169612394,0.6925029660878279,65.65561586006677,19.41728883677338,10.594580796751476,3.6400115403205464
36–45,2955,1466653.1868323667,0.9526608750633613,64.81613126027419,17.222779854168802,12.40759100126459,4.600837009229069
46–55,2173,1006859.7432091216,0.9318480963141801,60.67267073126457,17.42722654199506,14.14561604851059,6.822638581915606
56–65,1486,626907.1603968842,1.1285579627020619,50.97094325144384,16.842422936698696,19.750875738652958,11.30720011050244
