codigo,respuesta,n,peso,porcentaje_muestral,porcentaje_ponderado
1,Nunca,10206,4942745.541695542,87.24568302273893,87.99277521487225
2,Menos de una vez al mes,1199,538947.2465616409,10.249615318857925,9.594559039975346
3,Mensualmente,208,93013.35254611236,1.7780817233715165,1.6558616974168874
4,Semanalmente,64,33493.04594900321,0.5471020687296974,0.596256885690508
5,A diario o casi a diario,21,9018.283233958442,0.17951786630193195,0.16054716204499211
