codigo_original,n,porcentaje_total
,38058,76.48926762601495
1.0,10010,20.11817670230726
2.0,1217,2.4459361685022913
3.0,297,0.5969129351234022
4.0,119,0.23916713562183453
5.0,55,0.11053943243025967
