grupo_edad,n_valido,peso_denominador,Diariamente,Fines de semana,Algunos días de la semana,No en últimos 30 días,Nunca
12–17,405,368999.5514554811,0.0,25.040038747349058,8.019334318653716,25.033310890543,41.907316043454216
18–25,3329,1673150.2386490186,0.20416381749657217,28.224135796076666,7.693223189916634,39.55163579192739,24.32684140458275
26–35,4188,2004341.1169612398,0.10064868927245968,21.937752117770618,5.245640518737214,45.66608433071367,27.04987434350602
36–45,2955,1466653.1868323667,0.08194615359709014,16.37028885744169,4.577716590137394,48.49093495855038,30.479113440273448
46–55,2173,1006859.7432091217,0.13454029833506112,16.872658896669684,5.2792600945947,47.05856998041397,30.654970729986573
56–65,1486,626907.1603968842,0.36596139889916696,15.809752344037511,5.811810120150485,47.40489718152912,30.607578955383712
