codigo,respuesta,n,peso,porcentaje_muestral,porcentaje_ponderado
1,Sí,63,30616.833738794092,0.24013722126929674,0.23717560182450778
2,No,26172,12878313.723734086,99.7598627787307,99.76282439817548
